Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-05-27,22:47:11,"""CNR6065218""",Cancelled by Driver,"""CID6854975""",eBike,Vatika Chowk,Hauz Khas,6.2,,,,1.0,More than permitted people in there,,,,,,,
2024-09-28,00:43:21,"""CNR1676932""",Completed,"""CID1992692""",Auto,Indirapuram,Kalkaji,8.6,21.4,,,,,,,311.0,45.91,3.8,4.7,Uber Wallet
2024-06-08,09:18:00,"""CNR7313309""",Cancelled by Driver,"""CID6930625""",Go Sedan,Jor Bagh,Lajpat Nagar,8.0,,,,1.0,Customer related issue,,,,,,,
2024-12-22,14:58:53,"""CNR9539911""",Cancelled by Driver,"""CID8302552""",Bike,Meerut,Preet Vihar,4.1,,,,1.0,More than permitted people in there,,,,,,,
2024-05-05,18:45:28,"""CNR4470352""",Completed,"""CID1674730""",eBike,Mansarovar Park,Sikanderpur,10.7,44.1,,,,,,,251.0,22.21,4.5,4.5,Debit Card
2024-06-17,20:01:13,"""CNR1076192""",Completed,"""CID8360180""",Auto,Okhla,Palam Vihar,13.1,28.4,,,,,,,892.0,4.94,4.3,3.7,UPI
2024-09-16,18:13:00,"""CNR4273632""",No Driver Found,"""CID8953119""",Go Sedan,Dwarka Sector 21,Tughlakabad,,,,,,,,,,,,,
2024-07-20,21:21:29,"""CNR4762532""",Completed,"""CID5605693""",Bike,Shahdara,Ghaziabad,4.2,33.7,,,,,,,343.0,11.0,4.6,3.9,UPI
2024-02-11,20:00:23,"""CNR4343991""",Cancelled by Driver,"""CID2321789""",Auto,Gurgaon Sector 29,Kashmere Gate,10.3,,,,1.0,More than permitted people in there,,,,,,,
2024-07-12,11:00:49,"""CNR8676772""",Completed,"""CID2350412""",Auto,Jor Bagh,Gwal Pahari,6.9,40.3,,,,,,,788.0,28.79,3.6,3.4,Cash
2024-11-14,07:22:06,"""CNR9273207""",Completed,"""CID6366088""",Auto,Kirti Nagar,Mayur Vihar,5.2,42.4,,,,,,,475.0,42.48,4.9,4.2,Uber Wallet
2024-10-01,17:23:32,"""CNR3707787""",Cancelled by Driver,"""CID2747374""",Bike,Manesar,Khandsa,3.8,,,,1.0,More than permitted people in there,,,,,,,
2024-07-22,11:20:01,"""CNR4358681""",No Driver Found,"""CID2642336""",Go Mini,Nawada,Chanakyapuri,,,,,,,,,,,,,
2024-04-29,18:31:12,"""CNR8808270""",Completed,"""CID3161528""",Auto,Vasant Kunj,IFFCO Chowk,14.6,15.1,,,,,,,1719.0,29.66,4.2,4.6,Cash
2024-07-21,10:35:54,"""CNR6211344""",Completed,"""CID6364363""",Premier Sedan,Hauz Rani,Ramesh Nagar,2.8,24.5,,,,,,,665.0,43.43,3.6,4.7,Cash
2024-07-05,09:22:29,"""CNR8685002""",Completed,"""CID1700859""",Auto,Adarsh Nagar,Badarpur,9.5,24.6,,,,,,,474.0,32.21,4.3,4.1,Cash
2024-01-16,21:23:00,"""CNR3265459""",Cancelled by Driver,"""CID7064133""",Bike,Udyog Vihar Phase 4,Vidhan Sabha,7.4,,,,1.0,Customer related issue,,,,,,,
2024-06-08,08:10:40,"""CNR2884285""",Completed,"""CID5055065""",Go Sedan,Badarpur,Ramesh Nagar,6.0,22.1,,,,,,,532.0,22.87,3.4,4.5,Credit Card
2024-05-09,21:18:11,"""CNR3852337""",Cancelled by Driver,"""CID1781385""",Auto,Kashmere Gate,Pragati Maidan,3.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-07-01,10:10:34,"""CNR3793699""",Completed,"""CID7740911""",Bike,Tis Hazari,Dwarka Mor,10.9,34.3,,,,,,,676.0,7.9,3.8,4.5,UPI
2024-07-08,11:13:35,"""CNR4656638""",Completed,"""CID1523368""",Go Mini,Moolchand,Kalkaji,5.9,28.7,,,,,,,302.0,44.25,4.3,4.6,UPI
2024-09-24,10:41:54,"""CNR4025755""",Completed,"""CID6087081""",Bike,Paschim Vihar,Aya Nagar,2.7,26.5,,,,,,,451.0,9.61,4.3,4.2,UPI
2024-05-19,13:10:54,"""CNR6185297""",Cancelled by Driver,"""CID6101958""",Premier Sedan,Ashok Park Main,Saidulajab,4.6,,,,1.0,Customer related issue,,,,,,,
2024-05-03,10:00:43,"""CNR5688552""",Cancelled by Customer,"""CID8069682""",Go Mini,Laxmi Nagar,Cyber Hub,19.2,,1.0,Change of plans,,,,,,,,,
2024-02-13,21:10:22,"""CNR3890884""",Cancelled by Driver,"""CID8296860""",Go Sedan,Azadpur,Nirman Vihar,7.5,,,,1.0,Personal & Car related issues,,,,,,,
2024-03-30,13:43:56,"""CNR5804680""",Completed,"""CID5921510""",Premier Sedan,Malviya Nagar,Sadar Bazar Gurgaon,7.4,28.7,,,,,,,420.0,4.5,4.6,4.2,UPI
2024-06-13,08:14:24,"""CNR2833725""",Completed,"""CID2087186""",Auto,ITO,Rajiv Chowk,2.7,26.7,,,,,,,924.0,5.24,4.1,5.0,Cash
2024-04-01,14:31:45,"""CNR4168390""",Cancelled by Driver,"""CID4056590""",Bike,Satguru Ram Singh Marg,GTB Nagar,10.3,,,,1.0,More than permitted people in there,,,,,,,
2024-03-08,18:04:51,"""CNR9444563""",Completed,"""CID5098590""",eBike,Kanhaiya Nagar,Kherki Daula Toll,8.5,28.6,,,,,,,605.0,21.86,4.9,4.2,UPI
2024-07-04,14:04:32,"""CNR1426033""",Completed,"""CID3531760""",Bike,Green Park,AIIMS,8.5,37.5,,,,,,,710.0,27.17,4.2,4.5,UPI
2024-09-25,05:05:23,"""CNR8983989""",Completed,"""CID7243029""",eBike,Old Gurgaon,Indraprastha,4.0,39.2,,,,,,,92.0,4.83,3.1,4.2,Cash
2024-11-21,19:30:19,"""CNR4188233""",Completed,"""CID8625721""",Go Mini,Welcome,New Colony,14.0,33.7,,,,,,,204.0,33.67,4.2,4.9,Cash
2024-06-15,06:50:21,"""CNR7883217""",Completed,"""CID6974159""",Premier Sedan,Chandni Chowk,Noida Sector 18,11.0,25.3,,,,,,,535.0,32.84,4.3,4.3,Cash
2024-10-02,20:14:30,"""CNR9164614""",No Driver Found,"""CID7404342""",Bike,ITO,Chandni Chowk,,,,,,,,,,,,,
2024-06-04,19:13:29,"""CNR3058693""",Completed,"""CID1491892""",Auto,Dilshad Garden,Udyog Vihar,6.7,34.0,,,,,,,121.0,42.17,4.1,4.8,UPI
2024-12-30,16:53:21,"""CNR7256852""",Incomplete,"""CID8321587""",Go Sedan,Samaypur Badli,Aya Nagar,6.3,23.2,,,,,1.0,Other Issue,201.0,14.3,,,UPI
2024-10-30,08:33:32,"""CNR3765530""",Completed,"""CID5200005""",Bike,Ashram,Nehru Place,7.6,39.8,,,,,,,373.0,25.91,4.4,4.6,Uber Wallet
2024-05-11,19:25:15,"""CNR3479829""",Completed,"""CID6300690""",eBike,Raj Nagar Extension,Nehru Place,2.2,30.8,,,,,,,730.0,11.43,3.7,4.2,Cash
2024-02-28,14:52:05,"""CNR7211466""",Completed,"""CID3709148""",eBike,Tughlakabad,Samaypur Badli,6.1,18.4,,,,,,,688.0,30.5,4.3,4.2,UPI
2024-12-05,07:19:04,"""CNR8761657""",Completed,"""CID8636673""",Uber XL,Laxmi Nagar,Pulbangash,2.4,27.5,,,,,,,362.0,16.97,4.7,4.3,UPI
2024-11-18,21:50:50,"""CNR6987602""",Completed,"""CID6647263""",Go Sedan,Adarsh Nagar,Khan Market,2.1,39.4,,,,,,,118.0,39.79,3.7,4.3,Cash
2024-08-05,12:34:57,"""CNR1066653""",Completed,"""CID5733560""",Auto,Kirti Nagar,Uttam Nagar,10.5,29.9,,,,,,,357.0,25.59,4.6,4.2,UPI
2024-05-09,18:01:29,"""CNR1323646""",Completed,"""CID4112931""",Uber XL,Delhi Gate,Badarpur,10.6,31.8,,,,,,,145.0,33.45,3.9,4.6,Cash
2024-06-30,13:51:36,"""CNR4572674""",Completed,"""CID1979356""",Auto,DLF Phase 3,AIIMS,6.3,22.5,,,,,,,1023.0,9.86,4.2,4.2,UPI
2024-06-03,12:40:10,"""CNR5202528""",Cancelled by Driver,"""CID8737960""",Bike,Cyber Hub,Kashmere Gate ISBT,8.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-12,14:12:58,"""CNR6407664""",Incomplete,"""CID8394845""",eBike,Lajpat Nagar,Kaushambi,4.5,22.6,,,,,1.0,Other Issue,1266.0,6.12,,,Cash
2024-03-05,05:42:15,"""CNR8879179""",Completed,"""CID9405918""",Auto,Chandni Chowk,Noida Sector 18,8.8,26.2,,,,,,,422.0,42.99,4.7,4.3,Debit Card
2024-06-08,11:57:33,"""CNR4973338""",Completed,"""CID8690476""",Premier Sedan,Yamuna Bank,Samaypur Badli,9.2,26.4,,,,,,,756.0,10.41,4.6,4.9,UPI
2024-07-18,07:24:32,"""CNR4040735""",Completed,"""CID5456320""",eBike,IMT Manesar,Uttam Nagar,9.6,44.2,,,,,,,514.0,23.54,3.0,3.7,UPI
2024-03-18,10:56:23,"""CNR1334676""",Cancelled by Customer,"""CID6137231""",Bike,Govindpuri,Uttam Nagar,10.0,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-11-13,17:50:01,"""CNR9286419""",Completed,"""CID3213753""",Go Sedan,Rohini East,Huda City Centre,14.9,27.6,,,,,,,870.0,43.77,3.8,4.5,UPI
2024-07-23,20:12:34,"""CNR8946442""",Completed,"""CID4892017""",Go Mini,Nawada,Mundka,4.5,39.2,,,,,,,518.0,33.05,4.6,3.8,Uber Wallet
2024-06-16,17:22:03,"""CNR9508866""",Cancelled by Driver,"""CID7949786""",Auto,Kherki Daula Toll,Ghaziabad,4.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-04,16:30:10,"""CNR2713741""",Incomplete,"""CID7395981""",Bike,Rajiv Nagar,Chirag Delhi,2.3,14.9,,,,,1.0,Other Issue,1449.0,12.11,,,Credit Card
2024-11-12,14:52:33,"""CNR7462352""",Completed,"""CID2583758""",eBike,Tilak Nagar,Shivaji Park,10.7,44.6,,,,,,,447.0,6.97,4.1,4.0,Debit Card
2024-08-30,17:41:11,"""CNR6147933""",Completed,"""CID8182383""",Go Sedan,Nehru Place,Adarsh Nagar,13.1,33.8,,,,,,,227.0,11.19,3.7,4.4,UPI
2024-10-26,16:19:29,"""CNR2005847""",Incomplete,"""CID3930025""",Premier Sedan,Rohini West,Samaypur Badli,7.4,16.1,,,,,1.0,Other Issue,630.0,15.83,,,Credit Card
2024-07-18,18:59:39,"""CNR2786026""",Completed,"""CID8905526""",Auto,Tagore Garden,Botanical Garden,14.8,32.9,,,,,,,443.0,6.57,4.6,4.4,Cash
2024-05-08,18:23:33,"""CNR4937719""",Completed,"""CID1780839""",Go Sedan,Tis Hazari,Preet Vihar,9.0,18.8,,,,,,,445.0,28.35,4.3,3.6,Cash
2024-03-21,17:51:26,"""CNR8137130""",Completed,"""CID1298881""",Auto,Tagore Garden,Dwarka Mor,6.5,44.0,,,,,,,221.0,47.98,4.8,4.9,UPI
2024-12-13,11:39:47,"""CNR7111042""",Cancelled by Customer,"""CID4916894""",Bike,Hauz Rani,Ashok Park Main,16.7,,1.0,Change of plans,,,,,,,,,
2024-06-21,19:10:57,"""CNR2934257""",Completed,"""CID6488681""",eBike,Green Park,Yamuna Bank,5.1,23.7,,,,,,,96.0,48.06,4.1,4.9,Cash
2024-03-27,02:22:56,"""CNR4691330""",Cancelled by Driver,"""CID6333877""",Premier Sedan,Qutub Minar,Saidulajab,4.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-06,21:04:18,"""CNR3076955""",Cancelled by Driver,"""CID3261371""",Go Mini,Tis Hazari,Gwal Pahari,6.2,,,,1.0,Customer related issue,,,,,,,
2024-07-03,06:21:55,"""CNR9449684""",Completed,"""CID2604604""",Premier Sedan,Kashmere Gate,Vaishali,4.1,31.3,,,,,,,287.0,34.64,4.5,4.6,UPI
2024-07-16,11:00:26,"""CNR7646012""",Cancelled by Customer,"""CID1944547""",Bike,Akshardham,RK Puram,14.4,,1.0,Wrong Address,,,,,,,,,
2024-05-12,09:51:14,"""CNR5517053""",Cancelled by Driver,"""CID8551973""",Auto,Govindpuri,Saidulajab,9.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-21,18:00:46,"""CNR7831079""",Completed,"""CID5660745""",eBike,Sadar Bazar Gurgaon,Malviya Nagar,14.1,24.8,,,,,,,371.0,42.86,4.3,4.6,UPI
2024-01-04,19:18:48,"""CNR7266745""",Completed,"""CID5731754""",Go Mini,Shahdara,Panchsheel Park,12.0,35.3,,,,,,,589.0,8.35,4.6,4.9,Uber Wallet
2024-09-09,08:25:55,"""CNR3161252""",Cancelled by Driver,"""CID2082859""",Auto,Udyog Vihar,Kadarpur,9.0,,,,1.0,More than permitted people in there,,,,,,,
2024-04-01,13:24:00,"""CNR9103743""",Cancelled by Driver,"""CID9174877""",Auto,Rithala,Sarai Kale Khan,8.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-03,15:58:29,"""CNR5094144""",Cancelled by Driver,"""CID3488587""",Premier Sedan,Manesar,Raj Nagar Extension,3.5,,,,1.0,More than permitted people in there,,,,,,,
2024-10-03,10:10:03,"""CNR9582595""",Cancelled by Customer,"""CID1399988""",Bike,Vaishali,Moti Nagar,10.4,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-05-11,21:45:58,"""CNR1796339""",Completed,"""CID6558680""",Premier Sedan,Yamuna Bank,Paschim Vihar,8.8,22.5,,,,,,,641.0,2.43,4.2,4.7,Cash
2024-10-01,12:13:53,"""CNR2019260""",Completed,"""CID8617673""",Auto,Anand Vihar,Punjabi Bagh,14.4,20.2,,,,,,,218.0,12.82,4.2,3.7,UPI
2024-08-05,21:10:31,"""CNR6867451""",Completed,"""CID4887930""",Go Sedan,Ghitorni,South Extension,2.7,23.2,,,,,,,113.0,47.6,4.3,4.8,UPI
2024-06-11,15:59:40,"""CNR5529688""",Incomplete,"""CID6643394""",Premier Sedan,Punjabi Bagh,Rohini,4.6,27.6,,,,,1.0,Other Issue,769.0,7.63,,,Cash
2024-05-06,21:19:45,"""CNR4283301""",Cancelled by Customer,"""CID9955600""",eBike,Shivaji Park,Jasola,18.5,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-01-18,15:59:04,"""CNR9160078""",Completed,"""CID1931942""",Bike,Mehrauli,Chandni Chowk,10.5,36.5,,,,,,,137.0,48.72,4.6,4.7,UPI
2024-05-03,11:46:25,"""CNR9401796""",Completed,"""CID5580325""",Go Mini,Shastri Nagar,DLF Phase 3,3.2,35.4,,,,,,,156.0,45.22,4.5,3.3,UPI
2024-11-28,17:03:17,"""CNR8053874""",Cancelled by Driver,"""CID6759140""",Auto,Kadarpur,Preet Vihar,6.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-18,07:25:00,"""CNR7930618""",Completed,"""CID3065347""",Premier Sedan,Botanical Garden,Sushant Lok,2.1,31.5,,,,,,,1229.0,10.53,4.8,4.3,Debit Card
2024-02-10,18:21:19,"""CNR9759561""",Completed,"""CID9044322""",Uber XL,Sohna Road,Bhiwadi,6.5,42.9,,,,,,,628.0,19.42,4.7,5.0,Cash
2024-07-15,20:28:34,"""CNR6218335""",No Driver Found,"""CID2652164""",eBike,Rithala,Karkarduma,,,,,,,,,,,,,
2024-04-25,18:26:07,"""CNR7995549""",No Driver Found,"""CID6476408""",Premier Sedan,Subhash Nagar,Khandsa,,,,,,,,,,,,,
2024-02-03,10:15:26,"""CNR5839209""",Completed,"""CID9226766""",Go Sedan,Tilak Nagar,Vishwavidyalaya,2.1,36.4,,,,,,,204.0,33.26,4.6,5.0,Cash
2024-08-05,14:33:21,"""CNR8842662""",Completed,"""CID9575424""",Auto,Subhash Chowk,Kirti Nagar,5.8,36.1,,,,,,,491.0,20.14,4.4,4.2,UPI
2024-09-25,17:09:21,"""CNR9457537""",No Driver Found,"""CID7290066""",Auto,Uttam Nagar,Rithala,,,,,,,,,,,,,
2024-09-12,05:26:04,"""CNR6156646""",Completed,"""CID5153131""",Bike,Jor Bagh,Rohini East,12.5,26.4,,,,,,,112.0,26.46,3.6,4.6,UPI
2024-02-19,16:55:46,"""CNR8255531""",Cancelled by Customer,"""CID4875833""",eBike,Yamuna Bank,Cyber Hub,10.1,,1.0,Wrong Address,,,,,,,,,
2024-07-09,05:20:50,"""CNR4898530""",Completed,"""CID5030119""",Bike,Sarojini Nagar,Ghitorni,7.5,41.4,,,,,,,490.0,20.16,4.3,4.3,Cash
2024-11-08,20:50:42,"""CNR9135812""",Completed,"""CID9404710""",eBike,Vatika Chowk,Kherki Daula Toll,9.2,23.7,,,,,,,535.0,26.38,4.9,3.8,Uber Wallet
2024-09-16,10:20:13,"""CNR8438841""",Cancelled by Driver,"""CID4248220""",Auto,Hauz Rani,Shahdara,4.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-31,18:38:58,"""CNR1995812""",No Driver Found,"""CID4255651""",Premier Sedan,Barakhamba Road,Mehrauli,,,,,,,,,,,,,
2024-06-01,18:09:00,"""CNR3643774""",Completed,"""CID1147435""",eBike,Saidulajab,Bhiwadi,12.1,24.5,,,,,,,240.0,17.94,3.8,4.8,Debit Card
2024-02-18,18:26:50,"""CNR3907002""",Completed,"""CID7220185""",Go Mini,Vatika Chowk,Noida Sector 18,7.8,35.1,,,,,,,572.0,25.71,3.7,4.2,UPI
2024-11-08,10:58:12,"""CNR4039082""",Completed,"""CID4226673""",Go Mini,Sonipat,Green Park,9.3,26.0,,,,,,,362.0,30.89,4.3,4.4,Uber Wallet
2024-07-09,12:34:08,"""CNR9123816""",Cancelled by Customer,"""CID9276931""",Premier Sedan,Hauz Khas,Shastri Nagar,17.0,,1.0,Driver asked to cancel,,,,,,,,,
2024-06-07,14:03:35,"""CNR6749228""",Completed,"""CID8645696""",Uber XL,Indraprastha,Sonipat,7.8,44.3,,,,,,,157.0,28.58,4.3,4.4,Credit Card
2024-10-13,19:49:17,"""CNR1353025""",Completed,"""CID9493441""",Bike,Govindpuri,Bhiwadi,11.6,21.4,,,,,,,622.0,12.01,4.9,4.9,Uber Wallet
2024-05-08,18:10:37,"""CNR2949299""",Completed,"""CID5940423""",eBike,Paschim Vihar,Kaushambi,5.4,41.6,,,,,,,536.0,6.73,3.4,4.8,UPI
2024-04-09,15:36:23,"""CNR2117597""",Completed,"""CID6554375""",Go Mini,Vatika Chowk,Chandni Chowk,9.3,40.3,,,,,,,522.0,34.09,4.9,3.6,UPI
2024-03-15,06:02:59,"""CNR8379976""",Cancelled by Driver,"""CID5031508""",Go Mini,Lok Kalyan Marg,Uttam Nagar,7.9,,,,1.0,More than permitted people in there,,,,,,,
2024-10-15,19:14:05,"""CNR2503119""",Completed,"""CID8977031""",Go Mini,Shivaji Park,Welcome,11.8,24.3,,,,,,,895.0,36.13,3.8,4.2,UPI
2024-12-23,19:00:24,"""CNR9394835""",Completed,"""CID3125278""",Premier Sedan,Mandi House,Sadar Bazar Gurgaon,14.3,35.2,,,,,,,96.0,10.63,4.7,4.5,UPI
2024-05-19,13:37:50,"""CNR8287450""",Completed,"""CID4427803""",Auto,Aya Nagar,AIIMS,3.7,42.3,,,,,,,510.0,41.93,4.6,4.3,Credit Card
2024-09-15,21:16:43,"""CNR2133741""",Completed,"""CID6952913""",Premier Sedan,Subhash Nagar,Vinobapuri,10.4,41.6,,,,,,,3878.0,46.22,3.5,4.6,Cash
2024-08-07,16:20:48,"""CNR9986215""",Completed,"""CID7092235""",Go Sedan,Ardee City,Mehrauli,2.9,34.4,,,,,,,426.0,25.86,3.8,3.1,UPI
2024-10-13,23:21:44,"""CNR9200903""",Completed,"""CID7071633""",Bike,Ashok Park Main,Manesar,7.6,41.5,,,,,,,209.0,21.72,3.9,3.3,UPI
2024-09-10,22:06:24,"""CNR7513744""",Cancelled by Driver,"""CID3433663""",Auto,Ghaziabad,Sultanpur,9.0,,,,1.0,More than permitted people in there,,,,,,,
2024-10-01,09:15:17,"""CNR1793070""",Cancelled by Customer,"""CID2639326""",Go Mini,Huda City Centre,Khandsa,8.4,,1.0,AC is not working,,,,,,,,,
2024-03-10,19:23:38,"""CNR2408538""",Completed,"""CID1827240""",eBike,Dilshad Garden,Saket,2.0,29.7,,,,,,,792.0,38.88,3.7,4.9,UPI
2024-05-24,19:42:17,"""CNR7717523""",Cancelled by Customer,"""CID3637367""",Go Sedan,Barakhamba Road,Saket,15.9,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-03-02,14:23:45,"""CNR9848867""",Completed,"""CID7420512""",Bike,Govindpuri,Gwal Pahari,3.5,27.7,,,,,,,65.0,45.16,4.2,4.2,Debit Card
2024-10-17,15:49:42,"""CNR4717194""",Completed,"""CID3144510""",Go Mini,Jor Bagh,Manesar,12.5,18.8,,,,,,,715.0,14.14,4.6,4.1,UPI
2024-05-21,11:52:19,"""CNR2397584""",Completed,"""CID6856396""",Go Sedan,Madipur,Kashmere Gate ISBT,10.9,36.7,,,,,,,267.0,49.7,4.6,4.4,Debit Card
2024-09-26,02:58:51,"""CNR9740345""",Cancelled by Driver,"""CID3992555""",eBike,South Extension,IMT Manesar,11.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-17,05:19:18,"""CNR2182413""",Cancelled by Driver,"""CID9909809""",Bike,New Colony,Qutub Minar,9.2,,,,1.0,More than permitted people in there,,,,,,,
2024-02-08,07:40:24,"""CNR1365440""",No Driver Found,"""CID8411332""",Go Sedan,Saket A Block,Pataudi Chowk,,,,,,,,,,,,,
2024-12-06,14:29:02,"""CNR6526519""",Completed,"""CID9245303""",Go Mini,Nehru Place,Maidan Garhi,11.1,42.5,,,,,,,143.0,28.82,3.9,4.5,Cash
2024-04-19,22:41:59,"""CNR7153366""",No Driver Found,"""CID6819222""",Bike,Vishwavidyalaya,Mundka,,,,,,,,,,,,,
2024-05-25,06:49:17,"""CNR2631241""",Completed,"""CID6932997""",Bike,Shastri Park,New Delhi Railway Station,4.4,28.7,,,,,,,123.0,39.58,4.3,4.2,UPI
2024-01-19,12:05:26,"""CNR5174908""",Cancelled by Driver,"""CID4467308""",eBike,Jor Bagh,Seelampur,7.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-26,16:00:07,"""CNR2621056""",Incomplete,"""CID8243952""",Auto,Okhla,Karol Bagh,9.5,28.8,,,,,1.0,Customer Demand,310.0,6.23,,,Uber Wallet
2024-10-05,20:28:08,"""CNR3724409""",Completed,"""CID5696247""",Uber XL,Vasant Kunj,Samaypur Badli,4.6,33.7,,,,,,,689.0,24.74,4.2,4.9,UPI
2024-07-24,07:58:35,"""CNR7458616""",No Driver Found,"""CID3446159""",Premier Sedan,Gurgaon Sector 29,Ardee City,,,,,,,,,,,,,
2024-05-14,19:17:11,"""CNR9930472""",Completed,"""CID7175033""",eBike,Hauz Khas,Tagore Garden,2.4,41.4,,,,,,,706.0,2.57,4.6,4.5,Cash
2024-08-22,09:12:40,"""CNR1418228""",Completed,"""CID7768895""",Auto,Janakpuri,Satguru Ram Singh Marg,6.3,24.4,,,,,,,285.0,6.42,4.9,3.6,Credit Card
2024-02-08,00:31:20,"""CNR7079871""",Completed,"""CID4792157""",Auto,Barakhamba Road,Patel Chowk,5.4,19.0,,,,,,,82.0,48.25,4.3,4.5,UPI
2024-10-24,17:50:26,"""CNR4208441""",Completed,"""CID2576451""",Premier Sedan,Central Secretariat,Basai Dhankot,9.7,36.9,,,,,,,181.0,9.21,4.0,4.2,Cash
2024-12-05,12:31:17,"""CNR2179172""",Completed,"""CID8930944""",Bike,Netaji Subhash Place,Hauz Khas,8.8,27.5,,,,,,,632.0,49.65,4.4,4.8,UPI
2024-04-12,18:53:08,"""CNR8314590""",Completed,"""CID3828833""",Auto,Janakpuri,Subhash Nagar,11.4,33.8,,,,,,,823.0,23.96,4.1,4.2,Debit Card
2024-10-16,16:37:21,"""CNR2258721""",Completed,"""CID3478470""",eBike,Gurgaon Sector 29,New Delhi Railway Station,9.2,30.1,,,,,,,448.0,24.69,3.1,4.3,UPI
2024-04-01,22:49:42,"""CNR7206545""",Cancelled by Driver,"""CID8726722""",Go Sedan,Peeragarhi,Shastri Nagar,5.7,,,,1.0,Customer related issue,,,,,,,
2024-10-02,17:32:26,"""CNR4007317""",Completed,"""CID3204269""",Go Mini,Old Gurgaon,Keshav Puram,9.4,21.1,,,,,,,70.0,42.14,3.6,4.9,UPI
2024-08-25,06:27:46,"""CNR5514034""",Cancelled by Driver,"""CID6932358""",Auto,DLF City Court,Jor Bagh,4.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-16,22:38:21,"""CNR7069619""",Completed,"""CID7234511""",Premier Sedan,Basai Dhankot,Anand Vihar,14.3,23.9,,,,,,,735.0,43.94,4.2,4.2,UPI
2024-02-05,20:06:38,"""CNR7522732""",Incomplete,"""CID7702720""",Go Sedan,Keshav Puram,Raj Nagar Extension,3.6,29.3,,,,,1.0,Customer Demand,533.0,9.22,,,Cash
2024-06-30,14:15:46,"""CNR5644650""",Cancelled by Driver,"""CID7830494""",Premier Sedan,Ramesh Nagar,IMT Manesar,9.2,,,,1.0,Customer related issue,,,,,,,
2024-06-20,15:22:23,"""CNR1928419""",Cancelled by Driver,"""CID4459899""",Auto,Mansarovar Park,New Colony,5.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-12,17:27:49,"""CNR1036141""",Completed,"""CID8805423""",Go Mini,Noida Sector 62,Ramesh Nagar,14.7,18.6,,,,,,,95.0,6.53,4.6,3.7,UPI
2024-12-27,10:21:59,"""CNR8155227""",Completed,"""CID2030165""",Go Mini,Chandni Chowk,Sikanderpur,4.5,23.6,,,,,,,993.0,28.49,4.4,4.7,UPI
2024-03-17,00:22:11,"""CNR2686603""",Completed,"""CID3943161""",Go Sedan,Subhash Nagar,Shivaji Park,4.0,34.7,,,,,,,559.0,42.54,4.3,4.8,UPI
2024-03-24,08:12:24,"""CNR6133511""",Completed,"""CID5054534""",Premier Sedan,Vinobapuri,Ashok Vihar,8.6,32.6,,,,,,,657.0,37.29,4.3,4.9,Debit Card
2024-04-11,10:33:34,"""CNR2838751""",Completed,"""CID6250492""",Premier Sedan,Jahangirpuri,Kaushambi,3.2,22.4,,,,,,,905.0,14.2,4.6,4.8,UPI
2024-11-03,23:33:14,"""CNR8468281""",Completed,"""CID7172483""",eBike,GTB Nagar,Kashmere Gate,13.4,31.1,,,,,,,686.0,5.73,4.1,4.6,UPI
2024-12-28,21:07:25,"""CNR4029116""",Cancelled by Driver,"""CID3948635""",Auto,IFFCO Chowk,Azadpur,5.7,,,,1.0,More than permitted people in there,,,,,,,
2024-04-07,19:15:13,"""CNR7111150""",Cancelled by Customer,"""CID1979548""",Premier Sedan,Cyber Hub,Ghitorni Village,14.2,,1.0,Driver asked to cancel,,,,,,,,,
2024-01-06,18:36:33,"""CNR8667316""",Incomplete,"""CID8065430""",Bike,Model Town,Badarpur,9.8,21.3,,,,,1.0,Customer Demand,553.0,12.6,,,Debit Card
2024-08-27,17:23:25,"""CNR1416666""",Completed,"""CID7498318""",Auto,Ghitorni,Saket,5.3,28.7,,,,,,,892.0,23.11,4.1,4.7,UPI
2024-07-05,00:22:43,"""CNR9024310""",Cancelled by Driver,"""CID4461260""",Premier Sedan,Ghitorni Village,New Colony,8.5,,,,1.0,Customer related issue,,,,,,,
2024-05-25,08:40:16,"""CNR4840507""",Completed,"""CID5492753""",Auto,Hauz Rani,Botanical Garden,9.9,41.7,,,,,,,377.0,6.6,4.4,4.8,Credit Card
